"","VIP","Coefficient"
"crop_production",4.50401420369902,37912.9459323092
"crop_residue",4.50548523578171,37925.3284775884
"general_CV",0.109960308059672,925.600814212036
"discount_rate_farmers",0.233728186046476,1967.42809406755
"total_area",0.948882625723152,7987.30511453632
"crop_price",0.607792622281222,5116.14923587045
"residue_price",3.15102279088336,26524.0186418866
"farm_job_created",0.0785105475812713,-660.869617844489
"off_farm_job",0.510835831516925,4300.00670172877
"construction_job_perc",0.0173767204971672,-146.270112591761
"watershed_mgmt_job",0.237250368692175,1997.07638427508
"family_labour_cost",0.164082702186461,1381.18094994316
"off_farm_labour_cost",0.0140827060128885,118.542448469358
"total_population",0.207752006000474,-1748.77125484107
"prop_trained",0.146379938922079,1232.1663429413
"prop_adopted",0.0755747928597892,-636.157637599253
"value_capacity_development",0.288857257671407,2431.48202846631
"prob_flooding_hazard",0.11750658650859,-989.122293915413
"value_red_flooding_effect",0.154158672675825,-1297.64453614624
"value_improve_ecosystem",0.172482566183204,-1451.88756300973
"veg_cover_density",0.11737266301136,-987.994980794296
"watershed_area",0.266622205782392,2244.31647304289
"value_vegetative_cover",0.231246574104169,1946.53890164085
"perc_area_reclaimed",0.0875971599222782,-737.356997060461
"value_reclaimed_area",0.0252763749723751,212.766166879625
"farm_input_cost",0.0162220465109571,-136.550540132892
"labour_contribution",0.119948352147819,1009.67607649084
"perimeter_fenced",0.0375317084920833,315.92654251377
"cost_fence",0.0697003795621321,586.709233649906
"value_tree_cleared",0.176865591929895,-1488.78207768903
"perc_soil_disturbed",0.120396868816414,1013.45150601595
"value_soil_disturbance",0.361226424174355,3040.65601698064
"vegetative_area_affected",0.0286018950423643,240.759032112325
"area_benefited_alluvial_deposits",0.0870370652028451,-732.642349225337
"value_alluvial_deposits",0.100586907383545,-846.699368309845
"no_people_affected",0.179351892310367,-1509.710735467
"cost_health_treatment",0.0207519453060907,-174.681371949028
"prop_area_converted_crop",0.0173785678838707,146.285663136017
"current_value_pasture",0.331943225700786,-2794.16205176585
"pasture_clearing_cost",0.089403490891503,-752.561950969317
"study_design_cost",0.313492589507557,-2638.85215690893
"training_cost",0.286150989548689,-2408.70177237149
"construction_cost",0.0976525459860048,-821.999116494603
"perc_watershed_area_intervened",0.329780996320364,2775.96129086997
"cost_watershed_mgmt",0.248840021431174,-2094.63333187685
"perc_repair_maint_cost",0.472357832651291,-3976.11467461701
"prob_slopey_area",0.297082333708757,2500.71734811452
"perc_increase_cost_due_to_slope",0.0944392596224721,794.950988612237
"prob_improper_design",0.256932729485768,-2162.75443208737
"prob_supervision",0.05414826971028,455.797945789765
"prob_reject_suggestions",0.261201706529768,2198.68893152179
"perc_supervision_cost",0.221800934038776,1867.02937416175
"prob_total_str_failure",1.99756355863019,-16814.6714840508
"prob_conflict",0.0452306991913881,380.73349136317
"cost_managing_conflict",0.0242017064064626,203.720047264565
"prob_siltation",0.146946382450039,1236.93443244502
"prob_yield_red_dry",1.05321460909512,-8865.52899787654
"perc_reduction_crop_yield",0.938485905149581,-7899.78978106881
"prob_yield_red_flood",0.433380124830666,-3648.0163022906
"perc_reduction_crop_yield_flood",0.0658376710119385,554.194535917494
