"","VIP","Coefficient"
"crop_production",0.044885625317201,-34.7917110326233
"crop_residue",0.0552657044880305,-42.8375099371749
"general_CV",0.00687474100796885,-5.32874391039658
"discount_rate_farmers",0.00888844943198679,6.889608019948
"total_area",0.014960253556592,-11.5959801169632
"crop_price",0.0881398676201274,68.3189057303383
"residue_price",0.00149962285755716,1.16238650457324
"farm_job_created",0.262336164033279,-203.341803705585
"off_farm_job",0.0301208894031214,-23.3472803988632
"construction_job_perc",0.0600891362186945,-46.5762445938254
"watershed_mgmt_job",0.0185800925436772,-14.4017869010569
"family_labour_cost",0.0615352806157153,-47.6971789156052
"off_farm_labour_cost",0.0155472361251858,-12.0509615896147
"total_population",0.0463253046433652,35.9076341537021
"prop_trained",0.0886367347076294,68.7040369612798
"prop_adopted",0.242914386173346,-188.287610335939
"value_capacity_development",0.0852674513511921,-66.092440663004
"prob_flooding_hazard",0.00442794105501409,3.43218223132345
"value_red_flooding_effect",0.0878067858552015,-68.0607276514178
"value_improve_ecosystem",0.953900602316322,739.386693960496
"veg_cover_density",0.0513607742540201,39.8107234471986
"watershed_area",3.81967314382298,2960.70208045055
"value_vegetative_cover",0.983295689549346,762.171391145013
"perc_area_reclaimed",0.0566553712256163,-43.9146673394403
"value_reclaimed_area",2.49693674486347,1935.42367027552
"farm_input_cost",0.0773959861951496,-59.9911167051211
"labour_contribution",0.0327288889314801,25.3687909676176
"perimeter_fenced",0.627695285531993,-486.538682182514
"cost_fence",0.0193398845479223,14.9907162892471
"value_tree_cleared",1.36480953209714,-1057.89010445393
"perc_soil_disturbed",0.077160430977599,-59.8085333278521
"value_soil_disturbance",0.388120558587879,-300.83970591438
"vegetative_area_affected",0.00042127400941978,-0.32653758297249
"area_benefited_alluvial_deposits",0.102244746810353,79.2518687328243
"value_alluvial_deposits",0.0217420757124944,-16.8527008389174
"no_people_affected",0.0645823525766242,-50.0590229672446
"cost_health_treatment",0.135335970959116,-104.901512692631
"prop_area_converted_crop",0.0163691733724841,12.6880609503313
"current_value_pasture",0.0637344952576544,-49.4018324607065
"pasture_clearing_cost",0.05636919744648,-43.6928485420311
"study_design_cost",0.00210324697509217,-1.63026716171433
"training_cost",0.0894778262866329,-69.3559832127103
"construction_cost",0.0116279785755526,-9.01306972188099
"perc_watershed_area_intervened",5.87524380947305,4554.01441822092
"cost_watershed_mgmt",0.0163376163865219,-12.663600523883
"perc_repair_maint_cost",0.0798222502072911,61.8717605817016
"prob_slopey_area",0.0920267156642535,71.3316763673362
"perc_increase_cost_due_to_slope",0.0104980204619155,-8.13721746649168
"prob_improper_design",0.0176371453919432,-13.6708904372042
"prob_supervision",0.011265141443616,8.73182768599463
"prob_reject_suggestions",0.0710532181245644,-55.0747152447592
"perc_supervision_cost",0.0709310252930268,-54.9800012320865
"prob_total_str_failure",0.245133865551559,190.007971467682
"prob_conflict",0.00352990301419358,-2.73609568264042
"cost_managing_conflict",0.176154458774178,-136.540707263595
"prob_siltation",0.0341375032194851,-26.4606349804471
"prob_yield_red_dry",0.0609412571562891,47.2367399131204
"perc_reduction_crop_yield",0.0734516033554242,56.9337497420463
"prob_yield_red_flood",0.0441609063090593,34.2299673979311
"perc_reduction_crop_yield_flood",0.0215479499457993,16.7022302254166
