"","VIP","Coefficient"
"crop_production",0.0680421714978967,694.526428035735
"crop_residue",0.0991351493126823,1011.90158440277
"general_CV",0.0492291138540231,-502.49602338832
"discount_rate_farmers",0.0268826649630024,274.399256546546
"total_area",0.132137430027685,-1348.76555622254
"crop_price",0.0851282442826543,-868.92899102159
"residue_price",0.101299614722252,1033.99491852808
"farm_job_created",0.0978265532836918,998.54436040846
"off_farm_job",0.0659938328376753,-673.618433746707
"construction_job_perc",0.0641582242013409,-654.881837288961
"watershed_mgmt_job",0.0253715991929216,-258.975364440844
"family_labour_cost",0.137381032070454,-1402.28854228593
"off_farm_labour_cost",0.220347659419706,2249.15327441503
"total_population",0.0385043237311502,393.024940800926
"prop_trained",0.0267562036542994,-273.108428827726
"prop_adopted",0.259089983757866,2644.60755731098
"value_capacity_development",0.0375321390488664,383.101566224345
"prob_flooding_hazard",0.233009901693634,-2378.40050012572
"value_red_flooding_effect",0.0669298863275671,-683.17300663104
"value_improve_ecosystem",0.0263461738818857,268.923134517541
"veg_cover_density",0.0464071549916366,-473.691460488418
"watershed_area",0.970290350788435,-9904.03857865505
"value_vegetative_cover",0.208479271538065,-2128.00915363644
"perc_area_reclaimed",0.106448714482878,-1086.55329204292
"value_reclaimed_area",0.334463443102174,3413.96659354804
"farm_input_cost",0.0513726104485479,-524.375322660068
"labour_contribution",0.073427190804495,-749.492901644398
"perimeter_fenced",0.082043538199466,837.442490071763
"cost_fence",0.26648162790572,-2720.0562400074
"value_tree_cleared",0.0535364315682261,-546.462080329241
"perc_soil_disturbed",0.230615549592403,-2353.96064502234
"value_soil_disturbance",0.0452642641573701,-462.025638083229
"vegetative_area_affected",0.184152930556729,-1879.703046747
"area_benefited_alluvial_deposits",0.0437671623626829,-446.7442803755
"value_alluvial_deposits",0.18002774786247,1837.59609544655
"no_people_affected",0.0042648278775354,-43.532350699058
"cost_health_treatment",0.178187410191811,-1818.81122834656
"prop_area_converted_crop",0.109176065744118,1114.39216737227
"current_value_pasture",0.0514365789695522,525.02826814111
"pasture_clearing_cost",0.0480581434190316,-490.543584251729
"study_design_cost",0.491165266267749,-5013.46812493639
"training_cost",0.107400102226928,-1096.26438616303
"construction_cost",6.49471420782416,-66293.4553758692
"perc_watershed_area_intervened",1.41939870760038,-14488.2194769269
"cost_watershed_mgmt",2.22982707359559,-22760.4998263407
"perc_repair_maint_cost",0.24232239889323,-2473.4558940637
"prob_slopey_area",1.83125767068503,-18692.1848735123
"perc_increase_cost_due_to_slope",2.28091707612336,-23281.9904869532
"prob_improper_design",0.00101792892035632,10.3902994493819
"prob_supervision",0.16096048983405,1642.97099281702
"prob_reject_suggestions",0.171019090993174,-1745.64208899593
"perc_supervision_cost",0.224218363998199,2288.66269284923
"prob_total_str_failure",0.368773095564405,-3764.17529275861
"prob_conflict",0.00848167053632488,86.5749021774202
"cost_managing_conflict",0.0447293156357409,-456.565261411952
"prob_siltation",0.0424776918947234,-433.582276599692
"prob_yield_red_dry",0.25732286460404,2626.57005311613
"perc_reduction_crop_yield",0.055715804433686,-568.707579235059
"prob_yield_red_flood",0.098638436060132,1006.83148635244
"perc_reduction_crop_yield_flood",0.00341363019622663,-34.8439259745479
