"","VIP","Coefficient"
"crop_production",0.026942590890144,4.00878912385695
"crop_residue",0.0333836287288503,4.96715138899465
"general_CV",0.017248019534623,-2.56633348293769
"discount_rate_farmers",0.00115468430004976,0.171805520946435
"total_area",0.117181024157689,-17.4353690437992
"crop_price",0.00611822713864697,-0.91033124879117
"residue_price",0.0613167667947458,9.12332406482739
"farm_job_created",0.0674175418927506,10.0310586238273
"off_farm_job",0.0302220629995532,4.49674190381773
"construction_job_perc",0.0127381867608709,1.89531529290741
"watershed_mgmt_job",0.0206897318755881,3.07842599312582
"family_labour_cost",0.0637398214414855,-9.48385045792622
"off_farm_labour_cost",0.120797096848265,-17.9734046370413
"total_population",0.0287697138859678,4.28064682393755
"prop_trained",0.0111564880512906,1.6599742817167
"prop_adopted",0.0588803568341178,-8.76081053406686
"value_capacity_development",0.00669551542083624,0.996225994267077
"prob_flooding_hazard",0.0519780164935401,-7.73381105212063
"value_red_flooding_effect",0.10232712245493,15.2252564441738
"value_improve_ecosystem",0.104408822982462,-15.5349927448852
"veg_cover_density",0.000790044085772887,-0.117550689587631
"watershed_area",0.0332091935682393,-4.94119717480913
"value_vegetative_cover",0.0789034658625138,-11.7400496883903
"perc_area_reclaimed",0.0217727667611356,3.23957079496181
"value_reclaimed_area",0.000719285496161549,-0.10702251634661
"farm_input_cost",0.0083762166298947,1.24629759112273
"labour_contribution",0.0548162572454259,8.15611300160426
"perimeter_fenced",0.00210756583030441,-0.31358480009536
"cost_fence",0.0786583753439116,-11.7035826608005
"value_tree_cleared",0.102180469447504,-15.2034359376178
"perc_soil_disturbed",0.0866057649693913,-12.8860750656171
"value_soil_disturbance",0.0866015434548843,12.8854469463129
"vegetative_area_affected",0.0719008213082312,10.6981259386698
"area_benefited_alluvial_deposits",0.0370625225878126,5.51453414627161
"value_alluvial_deposits",0.0960223669483232,14.2871716324154
"no_people_affected",0.0641032571085051,-9.53792606465277
"cost_health_treatment",0.0984703522317012,-14.6514074558884
"prop_area_converted_crop",0.0600604878099783,8.93640226687556
"current_value_pasture",0.0677873058858571,-10.0860758224331
"pasture_clearing_cost",0.0200399174806716,-2.98174008457721
"study_design_cost",0.0669430959979783,9.96046580108883
"training_cost",0.141761253946755,21.0926623695259
"construction_cost",1.76115949872888,-262.042988837588
"perc_watershed_area_intervened",0.0231680568774282,-3.44717606446337
"cost_watershed_mgmt",0.0753580763163243,-11.2125310428914
"perc_repair_maint_cost",7.52464830061746,-1119.59270700275
"prob_slopey_area",0.0468560632915555,6.97171544027911
"perc_increase_cost_due_to_slope",0.0521147869033315,-7.75416112659836
"prob_improper_design",0.0926815743864264,13.7900949799954
"prob_supervision",0.00995697835348596,1.48149918813247
"prob_reject_suggestions",0.0384282534747858,5.71774129691785
"perc_supervision_cost",0.00860599694946115,1.28048661361541
"prob_total_str_failure",0.108066162614349,-16.0791684478955
"prob_conflict",0.00918908459513182,-1.36724424660441
"cost_managing_conflict",0.100034649900062,-14.8841593654938
"prob_siltation",0.177543788686207,26.4167470751296
"prob_yield_red_dry",0.120009876419479,-17.8562740794842
"perc_reduction_crop_yield",0.101543072360139,-15.1085976007324
"prob_yield_red_flood",0.0115294998567913,1.71547472245229
"perc_reduction_crop_yield_flood",0.017581747846587,2.615988931175
