"","VIP","Coefficient"
"crop_production",4.53591754649614,36878.3460111505
"crop_residue",4.53723205804888,36889.0333773516
"general_CV",0.228119087423548,1854.67538850039
"discount_rate_farmers",0.0127974576977782,104.047101430733
"total_area",0.746759951484968,6071.37841370283
"crop_price",0.618089463683734,5025.24943937372
"residue_price",3.21821873337823,26165.0664441128
"farm_job_created",0.0453272936619917,368.524251660441
"off_farm_job",0.315345275548996,2563.84999627271
"construction_job_perc",0.0041311504038835,-33.5874698904536
"watershed_mgmt_job",0.0735957008523312,598.354730469459
"family_labour_cost",0.0757866968118492,616.168173124861
"off_farm_labour_cost",0.0766064787583847,622.833241871841
"total_population",0.0862396658582981,-701.153891094219
"prop_trained",0.0947023250813482,769.957803820361
"prop_adopted",0.262335052596306,-2132.86126595779
"value_capacity_development",0.10145877601472,824.889740473559
"prob_flooding_hazard",0.00784906334263444,-63.8151974426231
"value_red_flooding_effect",0.01854996300371,-150.816664353456
"value_improve_ecosystem",0.224289732180231,-1823.54160217931
"veg_cover_density",0.222275969909279,-1807.16912162799
"watershed_area",0.181113394796584,1472.50525876996
"value_vegetative_cover",0.0605685059188484,-492.439797627967
"perc_area_reclaimed",0.117474306211654,-955.100719421087
"value_reclaimed_area",0.0917051105896424,-745.589566972638
"farm_input_cost",0.0431073137908387,350.475161264296
"labour_contribution",0.121167633065624,985.128554860516
"perimeter_fenced",0.0270690014271415,220.078956588965
"cost_fence",0.0287562251057171,-233.796582180458
"value_tree_cleared",0.0941757036908586,-765.676216764099
"perc_soil_disturbed",0.390313464322752,3173.36345790154
"value_soil_disturbance",0.257349074650485,2092.32379630471
"vegetative_area_affected",0.0599944142700671,487.772263386251
"area_benefited_alluvial_deposits",0.110779826985675,900.672631006915
"value_alluvial_deposits",0.175250743006966,-1424.84017248385
"no_people_affected",0.170160289055279,-1383.45328212268
"cost_health_treatment",0.105475086642826,857.5435291532
"prop_area_converted_crop",0.27470421489692,-2233.4261996265
"current_value_pasture",0.315233277144282,-2562.93941624575
"pasture_clearing_cost",0.134346128575799,-1092.27360596622
"study_design_cost",0.217162942745137,-1765.59870439912
"training_cost",0.137102081857928,-1114.68031810045
"construction_cost",0.247576056432783,-2012.8662788981
"perc_watershed_area_intervened",0.012026441991897,-97.7785165876323
"cost_watershed_mgmt",0.10936109668523,-889.13793568232
"perc_repair_maint_cost",0.353624578423994,-2875.07200637743
"prob_slopey_area",0.035297930660222,286.98257563584
"perc_increase_cost_due_to_slope",0.0481181852369515,-391.215022408793
"prob_improper_design",0.277926120232482,-2259.62123923251
"prob_supervision",0.0590471603088818,480.070809604754
"prob_reject_suggestions",0.151662102456112,1233.05757519237
"perc_supervision_cost",0.289320688433555,2352.26243574002
"prob_total_str_failure",1.98489320398372,-16137.7665315449
"prob_conflict",0.170487836336427,1386.11633801939
"cost_managing_conflict",0.0899786445526302,731.552889445592
"prob_siltation",0.260008787010065,2113.94804138441
"prob_yield_red_dry",1.14263431501896,-9289.95362052686
"perc_reduction_crop_yield",0.816117276039248,-6635.27389617169
"prob_yield_red_flood",0.297365331209843,-2417.66775159926
"perc_reduction_crop_yield_flood",0.179303681442673,-1457.79175603046
