"","VIP","Coefficient"
"crop_production",2.917435460523,219.531027057683
"crop_residue",2.9218781872873,219.865333122959
"general_CV",0.016293307028082,1.22603789336262
"discount_rate_farmers",0.195367231883751,-14.7009829863272
"total_area",1.03770166864363,78.084919505287
"crop_price",0.300685857434779,22.625993273059
"residue_price",1.95218535732896,146.89793906343
"farm_job_created",0.217037552237608,16.3316300900334
"off_farm_job",0.0288800347590302,2.17316330657574
"construction_job_perc",0.315337446150488,-23.7284952349052
"watershed_mgmt_job",0.138368133992159,10.4119179253098
"family_labour_cost",0.0331200888936799,-2.49221867268587
"off_farm_labour_cost",0.236087825827356,-17.7651240553591
"total_population",3.41643189004929,-257.079483623158
"prop_trained",2.95415367687697,-222.293997432517
"prop_adopted",1.78167099701599,-134.067083624085
"value_capacity_development",0.110128477499019,8.28694176813922
"prob_flooding_hazard",0.194578444378323,14.6416283464252
"value_red_flooding_effect",0.0144011480067091,-1.08365681280771
"value_improve_ecosystem",0.242900768494603,18.2777839997741
"veg_cover_density",0.030631781452628,2.3049786478212
"watershed_area",0.157485217247403,-11.8504391807615
"value_vegetative_cover",0.135706838199604,-10.2116608822493
"perc_area_reclaimed",0.0158083555120053,1.1895462876911
"value_reclaimed_area",0.149685913656214,11.2635576024449
"farm_input_cost",0.0635787311577756,-4.78416895213465
"labour_contribution",0.123956827977573,9.32749674327017
"perimeter_fenced",0.0948421821850263,-7.13667943822766
"cost_fence",0.0074161811113409,0.558052398501592
"value_tree_cleared",0.0293543543586076,2.20885488236476
"perc_soil_disturbed",0.0237820916465395,1.78955355667365
"value_soil_disturbance",0.113155909097045,8.51474977865217
"vegetative_area_affected",0.133354147073226,-10.0346257065576
"area_benefited_alluvial_deposits",0.208888003835433,15.718393308965
"value_alluvial_deposits",0.0327681470151746,-2.4657357690884
"no_people_affected",0.0727481273951394,5.47414718840606
"cost_health_treatment",0.323820444296712,24.3668234244293
"prop_area_converted_crop",0.0755337777148831,-5.68376165425864
"current_value_pasture",0.109480884410428,-8.23821171814244
"pasture_clearing_cost",0.0883364423677405,6.64713587738989
"study_design_cost",0.0423752672263682,-3.18865183546536
"training_cost",0.347340701185835,-26.1366744533203
"construction_cost",0.0704807380245499,-5.30353079465868
"perc_watershed_area_intervened",0.0377905319376259,2.84365992035894
"cost_watershed_mgmt",0.000840664358839694,0.0632582665851956
"perc_repair_maint_cost",0.228709186283488,-17.2098965827132
"prob_slopey_area",0.0458599772732812,3.45086911017412
"perc_increase_cost_due_to_slope",0.372433691165092,28.0248704174246
"prob_improper_design",0.0242864271978368,-1.82750377118779
"prob_supervision",0.059039572393743,4.44260657691511
"prob_reject_suggestions",0.028037364377237,2.10975409088294
"perc_supervision_cost",0.0588716141764906,4.42996806599169
"prob_total_str_failure",3.56078869512125,-267.94203674868
"prob_conflict",0.216302051551137,16.2762851738261
"cost_managing_conflict",0.0382015263313955,-2.87458640445776
"prob_siltation",0.0810170449406852,6.09636625237245
"prob_yield_red_dry",0.601743747730043,-45.2799812548499
"perc_reduction_crop_yield",0.506779797224107,-38.1341390005415
"prob_yield_red_flood",0.014917390355734,-1.12250298939864
"perc_reduction_crop_yield_flood",0.193575452807726,-14.566155290516
