"","VIP","Coefficient"
"crop_production",0.0096705708631037,-7.2792643622124
"crop_residue",0.0186312643991215,-14.0241874945483
"general_CV",0.0476082204004269,-35.8358184863098
"discount_rate_farmers",0.00877540088687308,6.60544903131405
"total_area",0.00603672701434036,4.54398529745011
"crop_price",0.0805126074059289,60.603718445912
"residue_price",0.0135203971425344,10.1771184427289
"farm_job_created",0.316138181558267,-237.964586695884
"off_farm_job",0.0139971969035308,-10.5360167494849
"construction_job_perc",0.0270371959428342,-20.3515283292864
"watershed_mgmt_job",0.0532094825102667,-40.0520191880832
"family_labour_cost",0.112643895768698,-84.7896890160101
"off_farm_labour_cost",0.0381497663334543,-28.7162193865273
"total_population",0.00917859729041839,6.90894437330027
"prop_trained",0.108646412885867,81.7806903643826
"prop_adopted",0.204262713805799,-153.753311379814
"value_capacity_development",0.0982811551437256,-73.9785189770258
"prob_flooding_hazard",0.0102845217665102,-7.74139953443541
"value_red_flooding_effect",0.0395270369978292,-29.752923155749
"value_improve_ecosystem",0.942769180383989,709.644362645086
"veg_cover_density",0.789905940796376,594.580634973344
"watershed_area",3.85042825270949,2898.30719985112
"value_vegetative_cover",0.921794204903156,693.856009126221
"perc_area_reclaimed",1.14470178646119,861.643747561924
"value_reclaimed_area",2.53689244637385,1909.57814559959
"farm_input_cost",0.0289934047698845,-21.8240123637214
"labour_contribution",0.00232899323500667,1.7530875576436
"perimeter_fenced",0.262073156322896,-197.268580533571
"cost_fence",0.0568856111301291,42.8191269868141
"value_tree_cleared",0.0451056748599073,-33.9520940582701
"perc_soil_disturbed",0.148276993496592,-111.611553213864
"value_soil_disturbance",0.386222532740615,-290.718713327319
"vegetative_area_affected",0.00932188123189263,-7.01679753973847
"area_benefited_alluvial_deposits",0.135520346207025,102.009327108418
"value_alluvial_deposits",0.0436280445964818,32.8398472768399
"no_people_affected",0.076911532693325,-57.8931054746412
"cost_health_treatment",0.131334933738179,-98.8588694718508
"prop_area_converted_crop",0.0331885702132092,24.9818112917754
"current_value_pasture",0.132474044828353,-99.716304971852
"pasture_clearing_cost",0.0422387126794234,-31.7940647212605
"study_design_cost",0.00732051405481174,-5.51032176141499
"training_cost",0.114698083358193,-86.3359239513808
"construction_cost",0.0293540103509797,-22.0954485997451
"perc_watershed_area_intervened",5.87006472093616,4418.53469995432
"cost_watershed_mgmt",0.00651898281555937,4.90699049300452
"perc_repair_maint_cost",0.111051179074569,83.5908139925191
"prob_slopey_area",0.0717353824449089,53.9968963914207
"perc_increase_cost_due_to_slope",0.0313537030318014,-23.6006639456581
"prob_improper_design",0.0546758564635406,41.1557930821838
"prob_supervision",0.000100472959065683,0.0756283409372715
"prob_reject_suggestions",0.0560122171199708,-42.1617029337448
"perc_supervision_cost",0.0908926624623088,-68.4170281170081
"prob_total_str_failure",0.140231523884034,105.555540486487
"prob_conflict",0.0303531703996336,22.8475396848808
"cost_managing_conflict",0.148418043331973,-111.717724716511
"prob_siltation",0.00203221042332205,1.52969220953075
"prob_yield_red_dry",0.0899180613384605,67.6834231076836
"perc_reduction_crop_yield",0.0857990107547249,64.5829176106674
"prob_yield_red_flood",0.0214543144951344,16.149163180839
"perc_reduction_crop_yield_flood",0.0155146385419248,11.6782304818967
