"","VIP","Coefficient"
"crop_production",0.0362000220749361,5.45480479642678
"crop_residue",0.0322293516198111,4.85648382858842
"general_CV",0.0170989971357459,-2.57656449482481
"discount_rate_farmers",0.0588074724450937,-8.86141124707584
"total_area",0.0528680835809685,7.96643370267525
"crop_price",0.0254148354912794,-3.82963762428792
"residue_price",0.0790466542634623,11.9111548585591
"farm_job_created",0.104366272566068,15.7264446690141
"off_farm_job",0.0619345636035304,-9.33261736442555
"construction_job_perc",0.0174253145190669,-2.62573567002498
"watershed_mgmt_job",0.0672194071282575,10.1289646635341
"family_labour_cost",0.000158863820713672,0.023938414441123
"off_farm_labour_cost",0.0470934173592663,7.0962774099885
"total_population",0.0620163613745874,-9.34494307165786
"prop_trained",0.0660426075214301,-9.95163846946533
"prop_adopted",0.0948315065310828,14.2896972716567
"value_capacity_development",0.141780634085029,-21.3642323545133
"prob_flooding_hazard",0.0841456068358154,12.679491156555
"value_red_flooding_effect",0.0959592066481674,-14.4596249030507
"value_improve_ecosystem",0.108636557876316,16.3699131382939
"veg_cover_density",0.0505917199997245,7.62341957534469
"watershed_area",0.10123752366758,-15.2549887549001
"value_vegetative_cover",0.00697739800084941,-1.05139007934373
"perc_area_reclaimed",0.150339724752233,22.6539599885979
"value_reclaimed_area",0.0271221698079247,4.08690750661733
"farm_input_cost",0.058139464810531,8.76075243417459
"labour_contribution",0.210402840520586,-31.7045780048889
"perimeter_fenced",0.0486673002867039,7.33343815325625
"cost_fence",0.035085548132505,5.28687015279366
"value_tree_cleared",0.038152092647898,5.74895279175986
"perc_soil_disturbed",0.0162738418450754,2.45222586795798
"value_soil_disturbance",0.00279873601090114,0.421727881397233
"vegetative_area_affected",0.00789548512641674,-1.18973215122743
"area_benefited_alluvial_deposits",0.0416630202184928,6.27799734627266
"value_alluvial_deposits",0.0685328430633833,-10.3268799196048
"no_people_affected",0.0401149659758949,-6.04472860156936
"cost_health_treatment",0.151844094360039,-22.8806461087132
"prop_area_converted_crop",0.028314094510774,-4.26651282764787
"current_value_pasture",0.0491713813265663,7.40939566699304
"pasture_clearing_cost",0.0169525930760578,2.55450358101238
"study_design_cost",0.0536043517942607,-8.07737836931133
"training_cost",0.102290790278771,15.4137003642672
"construction_cost",1.61675735159402,-243.621281165997
"perc_watershed_area_intervened",0.0408459045945553,6.15487017758025
"cost_watershed_mgmt",0.0641009226991837,-9.65905545226125
"perc_repair_maint_cost",7.55425925710557,-1138.3144889749
"prob_slopey_area",0.0258027947012309,-3.88809730574559
"perc_increase_cost_due_to_slope",0.122193607264923,-18.4127587994729
"prob_improper_design",0.0292705837329711,4.41064152420422
"prob_supervision",0.0293103428300865,-4.4166326286626
"prob_reject_suggestions",0.130059171226448,19.5979822762738
"perc_supervision_cost",0.072537264512892,-10.9302866601995
"prob_total_str_failure",0.00110303892267887,-0.166211556269741
"prob_conflict",0.0184688025681384,-2.78297379555171
"cost_managing_conflict",0.0232497220659542,3.50338724043941
"prob_siltation",0.00156270067155127,0.235475743658708
"prob_yield_red_dry",0.157815103301321,-23.7803883283447
"perc_reduction_crop_yield",0.0246191645849026,3.70974185550919
"prob_yield_red_flood",0.0606591334317616,-9.14042901149941
"perc_reduction_crop_yield_flood",0.0615789824709065,9.27903657754811
