"","VIP","Coefficient"
"crop_production",0.045446643760732,-35.0383172562244
"crop_residue",0.0409048172056436,-31.5366734253232
"general_CV",0.0801716849628176,-61.8105254918835
"discount_rate_farmers",0.0373624200378833,-28.8055666693435
"total_area",0.0536887718136403,-41.39280845044
"crop_price",0.0459532007869349,35.4288610747275
"residue_price",0.0773715022777568,-59.651649034227
"farm_job_created",0.0760893685171032,-58.6631533884933
"off_farm_job",0.0205190603381252,-15.8197236678685
"construction_job_perc",0.0456128056394264,-35.1664242436674
"watershed_mgmt_job",0.0376470085331825,-29.0249778548705
"family_labour_cost",1.67937234808186e-06,0.00129475746180987
"off_farm_labour_cost",0.129544936670726,99.8761671797716
"total_population",0.00415838091851208,-3.20601606275158
"prop_trained",0.0541480255969417,-41.7468825564434
"prop_adopted",0.131001045127159,100.998793315259
"value_capacity_development",0.00631447832359396,4.86831758082004
"prob_flooding_hazard",0.00746814837356241,-5.75777065974522
"value_red_flooding_effect",0.0156144541724768,-12.0383850996438
"value_improve_ecosystem",0.930318418532212,717.254107244014
"veg_cover_density",0.0666163063683847,51.3596403127593
"watershed_area",3.99213476939894,3077.84410475356
"value_vegetative_cover",0.856772227141138,660.55168493722
"perc_area_reclaimed",0.107309790156321,-82.7333805328174
"value_reclaimed_area",2.54515261646593,1962.254139398
"farm_input_cost",0.0476887302230072,-36.7669143599991
"labour_contribution",0.0105794330217156,8.1564995768981
"perimeter_fenced",0.0167823762933942,12.9388261975324
"cost_fence",0.0436065658127669,33.6196594724632
"value_tree_cleared",0.0913375582596082,-70.4191570351835
"perc_soil_disturbed",0.199779347600205,-154.025282907816
"value_soil_disturbance",0.168887402963112,-130.208303978529
"vegetative_area_affected",0.139915113183006,107.871334799922
"area_benefited_alluvial_deposits",0.0858304570225761,66.1733086217963
"value_alluvial_deposits",0.0421614949704622,32.5055430836499
"no_people_affected",0.153524688210859,118.364004182921
"cost_health_treatment",0.0289839066549716,22.3459255219891
"prop_area_converted_crop",0.0659744928242689,-50.8648168292812
"current_value_pasture",0.122768315222429,-94.6515478771703
"pasture_clearing_cost",0.0365976402854345,-28.2159390669508
"study_design_cost",0.0998129874081421,-76.9535180091741
"training_cost",0.00601002188435693,4.63358866739685
"construction_cost",0.0981054174780411,75.6370208600543
"perc_watershed_area_intervened",5.96418954041589,4598.2529841711
"cost_watershed_mgmt",0.0945945476866387,-72.9302209862484
"perc_repair_maint_cost",0.00614617777687084,4.73856172950729
"prob_slopey_area",0.0814801264768883,62.8193038105333
"perc_increase_cost_due_to_slope",0.101316631813843,-78.1127932684184
"prob_improper_design",0.00699043637663335,5.38946569549685
"prob_supervision",0.00513411081762266,-3.95828137724683
"prob_reject_suggestions",0.083674170868518,-64.5108615826076
"perc_supervision_cost",0.0680919985985315,52.4973650874346
"prob_total_str_failure",0.289571977013025,223.253335329048
"prob_conflict",0.0257229533049606,-19.8318054774599
"cost_managing_conflict",0.130182554857317,-100.367756139074
"prob_siltation",0.0509904094574832,39.3124331249253
"prob_yield_red_dry",0.0916615065573694,-70.6689137232973
"perc_reduction_crop_yield",0.0122860985167514,9.47229942738086
"prob_yield_red_flood",0.0585871924234078,-45.1693780973225
"perc_reduction_crop_yield_flood",0.000154382905276874,0.119025669805405
