"","VIP","Coefficient"
"crop_production",4.71057588407279,41214.5098861941
"crop_residue",4.71434285832883,41247.4684886108
"general_CV",0.0917993402626379,803.185196441285
"discount_rate_farmers",0.174882907972287,1530.11298765415
"total_area",0.775397379389123,6784.22845635835
"crop_price",0.875491413329662,7659.98688864255
"residue_price",3.11125885683142,27221.514326295
"farm_job_created",0.0640364247811416,-560.277538706582
"off_farm_job",0.274655500605404,2403.05901519876
"construction_job_perc",0.25769603293177,-2254.67457870918
"watershed_mgmt_job",0.181212802063519,1585.49549056291
"family_labour_cost",0.0573724212524385,-501.971793066434
"off_farm_labour_cost",0.0952179501986191,833.095835070403
"total_population",0.0367893341185872,-321.883016440455
"prop_trained",0.269713524595409,2359.81990301082
"prop_adopted",0.13634736554298,-1192.95177138066
"value_capacity_development",0.0264105345666032,231.075194367491
"prob_flooding_hazard",0.0747029180663092,653.602495945669
"value_red_flooding_effect",0.103479359085103,905.377850391953
"value_improve_ecosystem",0.202844175210393,-1774.75609571062
"veg_cover_density",0.121302787540075,1061.32138815494
"watershed_area",0.154462151612427,-1351.44450091505
"value_vegetative_cover",0.10599068633375,927.350348928028
"perc_area_reclaimed",0.146941891028746,-1285.64705665333
"value_reclaimed_area",0.154905153778527,-1355.32048499929
"farm_input_cost",0.00352739160731104,30.8624083020403
"labour_contribution",0.0670363314506166,-586.524792997673
"perimeter_fenced",0.0651801616665181,570.284500982455
"cost_fence",0.148319312854491,-1297.69861188813
"value_tree_cleared",0.22546191544219,1972.64677857567
"perc_soil_disturbed",0.20658619085014,-1807.49632628415
"value_soil_disturbance",0.193814161643596,1695.74928368163
"vegetative_area_affected",0.0555762009511999,-486.256020476189
"area_benefited_alluvial_deposits",0.0484691058766814,424.073508736752
"value_alluvial_deposits",0.122380559393642,-1070.75119882079
"no_people_affected",0.0157768465518515,-138.037262149369
"cost_health_treatment",0.0884987948816534,-774.307546747889
"prop_area_converted_crop",0.0182528606345916,-159.700793191611
"current_value_pasture",0.295037420674118,-2581.38770936372
"pasture_clearing_cost",0.0804016013191767,703.462309914004
"study_design_cost",0.00603971597657539,-52.8436310023202
"training_cost",0.140719489873342,-1231.20504781055
"construction_cost",0.138574847050705,-1212.44080220847
"perc_watershed_area_intervened",0.0700505737350596,-612.897474701326
"cost_watershed_mgmt",0.0837897180992758,-733.106153037542
"perc_repair_maint_cost",0.0713424640030467,-624.200683806155
"prob_slopey_area",0.00531622449094436,46.513545738661
"perc_increase_cost_due_to_slope",0.077047024543886,-674.111920264898
"prob_improper_design",0.186078011638343,-1628.06294580718
"prob_supervision",0.042947186044569,-375.760261033671
"prob_reject_suggestions",0.0590455658930971,516.610732769457
"perc_supervision_cost",0.145934265659426,1276.83098261749
"prob_total_str_failure",1.33133717671731,-11648.3441901868
"prob_conflict",0.309447295783409,-2707.46485041112
"cost_managing_conflict",0.0225855620497954,-197.60914446446
"prob_siltation",0.0425178723512959,-372.004042284387
"prob_yield_red_dry",0.912446646763355,-7983.32141740992
"perc_reduction_crop_yield",0.885916799148824,-7751.20231059639
"prob_yield_red_flood",0.33397343658633,-2922.05281109125
"perc_reduction_crop_yield_flood",0.233445591572239,-2042.49881087231
