"","VIP","Coefficient"
"crop_production",0.0862073277836315,-65.0040807965367
"crop_residue",0.0902642340658655,-68.0631648736607
"general_CV",0.0160190810000993,-12.0790849500666
"discount_rate_farmers",0.0306714791555564,23.1276314953315
"total_area",0.0299716987976694,22.5999666193468
"crop_price",0.0559605875442088,-42.1967209478463
"residue_price",0.00535221639669845,-4.03580433399764
"farm_job_created",0.0573833149327271,43.2695193803277
"off_farm_job",0.0987916834008451,-74.4932331730824
"construction_job_perc",0.0396680664140747,-29.9114502272334
"watershed_mgmt_job",0.0981256145753893,-73.9909882612038
"family_labour_cost",0.103213361108564,-77.8273707963968
"off_farm_labour_cost",0.0694440010680176,52.3638021536878
"total_population",0.0232016135701015,-17.4950274169995
"prop_trained",0.00202962696537068,-1.53042715318727
"prop_adopted",0.049176401324324,-37.0811489829781
"value_capacity_development",0.00263659975047749,-1.98811107610633
"prob_flooding_hazard",0.069488419357563,-52.397295479101
"value_red_flooding_effect",0.00737050787335109,-5.5576840348576
"value_improve_ecosystem",0.953447930819498,718.941277078413
"veg_cover_density",1.40901781931804,1062.46082004296
"watershed_area",3.6963464402251,2787.20624835335
"value_vegetative_cover",0.966041343362728,728.437258771743
"perc_area_reclaimed",1.99347859109231,1503.16970416679
"value_reclaimed_area",2.4905459165968,1877.98012248192
"farm_input_cost",0.0424385279406789,32.0004989142671
"labour_contribution",0.0252205680381238,-19.0174070422356
"perimeter_fenced",0.00478885187100617,-3.61100293848382
"cost_fence",0.0553946605837793,-41.7699873649074
"value_tree_cleared",0.0668219530187005,-50.3866636942056
"perc_soil_disturbed",0.206368626817483,-155.610935130519
"value_soil_disturbance",0.440157247266089,-331.897740019018
"vegetative_area_affected",0.146308246187022,-110.322791586942
"area_benefited_alluvial_deposits",0.044989382622864,-33.9239544733718
"value_alluvial_deposits",0.0498616237393888,37.5978365358538
"no_people_affected",0.0720875076749567,54.3571213004655
"cost_health_treatment",0.109302067360534,-82.4185205666673
"prop_area_converted_crop",0.054670057812525,-41.2236053078481
"current_value_pasture",0.0793777474715271,-59.854279708528
"pasture_clearing_cost",0.0935135880394957,70.5133193288428
"study_design_cost",0.0419859370794388,-31.6592256876377
"training_cost",0.110747239694209,83.508243465617
"construction_cost",0.0977498041358497,-73.7076108174982
"perc_watershed_area_intervened",5.64537033726575,4256.85517652332
"cost_watershed_mgmt",0.0806690512097189,-60.8279789831531
"perc_repair_maint_cost",0.0272184812289755,-20.5239206278157
"prob_slopey_area",0.0788544026351162,59.4596549022019
"perc_increase_cost_due_to_slope",0.0441563266930803,-33.2957940099874
"prob_improper_design",0.0507393644463551,38.2596912679393
"prob_supervision",0.0140955220714558,10.628637717457
"prob_reject_suggestions",0.0175966799389684,-13.2686632785373
"perc_supervision_cost",0.0844664669570455,-63.6913958921752
"prob_total_str_failure",0.0832102586647446,62.7441601126952
"prob_conflict",0.0584582793729315,-44.0800893993849
"cost_managing_conflict",0.0282560968798377,21.3063280325978
"prob_siltation",0.0891504662052244,67.2233353851117
"prob_yield_red_dry",0.0289945635843919,21.8631640993516
"perc_reduction_crop_yield",0.104410112410359,-78.729773414774
"prob_yield_red_flood",0.0378307779782465,28.5260547046061
"perc_reduction_crop_yield_flood",0.0714350353567622,-53.8651287473977
