"","VIP","Coefficient"
"crop_production",4.13833765824544,32839.3793534655
"crop_residue",4.11728366589525,32672.3074277817
"general_CV",0.123039092434866,976.364851167739
"discount_rate_farmers",0.264295002659913,2097.28750293756
"total_area",0.59497313125663,4721.35189924053
"crop_price",0.754056732036893,5983.74446996983
"residue_price",3.19113178720725,25322.9185197595
"farm_job_created",0.0254465134348136,201.928353101858
"off_farm_job",0.396220649239847,3144.17074743494
"construction_job_perc",0.201675738828928,-1600.37837429669
"watershed_mgmt_job",0.0514470786903673,408.253330990122
"family_labour_cost",0.135422210180284,1074.62988771211
"off_farm_labour_cost",0.0983631422085768,780.551228088008
"total_population",0.0196997766216162,-156.325677380822
"prop_trained",0.0582738568682815,462.42657079326
"prop_adopted",0.365197244252041,-2897.98750929321
"value_capacity_development",0.291967307735346,2316.87841093086
"prob_flooding_hazard",0.0431052395584969,342.057471111153
"value_red_flooding_effect",0.124325969024436,-986.576736227868
"value_improve_ecosystem",0.077172246597094,-612.392919778237
"veg_cover_density",0.27549854384344,-2186.1921234426
"watershed_area",0.0418524911789572,-332.116407170135
"value_vegetative_cover",0.256490368984618,2035.35458514697
"perc_area_reclaimed",0.069689980950854,-553.018122390521
"value_reclaimed_area",0.220107079031444,-1746.63849681164
"farm_input_cost",0.0695874687354231,552.204646592047
"labour_contribution",0.107580717344009,853.696406560438
"perimeter_fenced",0.10204952224981,809.80414136199
"cost_fence",0.0269467599943274,213.833414979407
"value_tree_cleared",0.0611354473910859,-485.134446392879
"perc_soil_disturbed",0.0609072803278868,483.323848669073
"value_soil_disturbance",0.0684204884940383,542.944187439208
"vegetative_area_affected",0.0283724468559159,225.146815565189
"area_benefited_alluvial_deposits",0.0650541192693953,516.230689135942
"value_alluvial_deposits",0.201675370675193,-1600.37545284823
"no_people_affected",0.283666530652067,-2251.00839497815
"cost_health_treatment",0.138719530012651,-1100.79545122263
"prop_area_converted_crop",0.126371102695559,-1002.80569722643
"current_value_pasture",0.376247456295049,-2985.67540119191
"pasture_clearing_cost",0.398723881797083,-3164.03490796163
"study_design_cost",0.305703535076151,-2425.88091816498
"training_cost",0.250514406521576,-1987.9329113899
"construction_cost",0.067639438476557,-536.746240356037
"perc_watershed_area_intervened",0.190526054361571,-1511.90112856845
"cost_watershed_mgmt",0.155404984252122,-1233.20126406469
"perc_repair_maint_cost",0.473593805065677,-3758.15796302056
"prob_slopey_area",0.0996673923541187,790.900979325905
"perc_increase_cost_due_to_slope",0.0176737876163215,140.248637031478
"prob_improper_design",0.108112486025821,-857.916205647038
"prob_supervision",0.00673945649524571,53.4803070123054
"prob_reject_suggestions",0.271887720718217,2157.53878478832
"perc_supervision_cost",0.196248517867588,1557.31118580147
"prob_total_str_failure",3.33384507352948,-26455.4060389877
"prob_conflict",0.282592684937293,-2242.4869958786
"cost_managing_conflict",0.132619877376654,1052.39224602772
"prob_siltation",0.51186437636925,4061.85039048786
"prob_yield_red_dry",0.833866764399992,-6617.06928428557
"perc_reduction_crop_yield",0.727014473263178,-5769.15323363723
"prob_yield_red_flood",0.503824661695486,-3998.05201010696
"perc_reduction_crop_yield_flood",0.163051494899151,1293.8794118151
