"","VIP","Coefficient"
"crop_production",3.92286863235459,30751.2429366055
"crop_residue",3.88663949087148,30467.2438442211
"general_CV",0.0209698167012764,164.381728819195
"discount_rate_farmers",0.119774201856412,938.906174029543
"total_area",0.793857807255543,6223.0262024817
"crop_price",0.588791026578377,4615.51420505697
"residue_price",2.97411644853106,23314.0046231011
"farm_job_created",0.00167833987684561,13.1564531265208
"off_farm_job",0.505394329138738,3961.77013574879
"construction_job_perc",0.393685787570477,-3086.09041720628
"watershed_mgmt_job",0.0137148220572842,-107.510055635669
"family_labour_cost",0.194371313923083,1523.6705723608
"off_farm_labour_cost",0.167503779704319,1313.05682275561
"total_population",0.0599282955375792,469.776010252645
"prop_trained",0.165438643661488,1296.86828673724
"prop_adopted",0.252325487748636,-1977.971505051
"value_capacity_development",0.0780885995033511,612.13405774068
"prob_flooding_hazard",0.139154748014663,-1090.82966140841
"value_red_flooding_effect",0.239198007791175,-1875.06560552946
"value_improve_ecosystem",0.017211330728023,-134.919076339811
"veg_cover_density",0.0100152313727782,-78.5090814590337
"watershed_area",0.206991103856403,1622.5967058662
"value_vegetative_cover",0.125525721322975,983.992152925743
"perc_area_reclaimed",0.0733853444710114,-575.265390536424
"value_reclaimed_area",0.256718920672157,2012.41148655908
"farm_input_cost",0.103727244509769,-813.114583740227
"labour_contribution",0.106245805901111,832.857506701538
"perimeter_fenced",0.140814224990919,1103.83824885477
"cost_fence",0.301907706418961,-2366.64494649427
"value_tree_cleared",0.133149455150751,1043.75436088968
"perc_soil_disturbed",0.0469148192994536,367.76378227545
"value_soil_disturbance",0.149938190074581,1175.36072210781
"vegetative_area_affected",0.0817346187078761,640.715086782832
"area_benefited_alluvial_deposits",0.0372693076249397,-292.152921818772
"value_alluvial_deposits",0.151775544528595,-1189.76368546734
"no_people_affected",0.191618743395384,-1502.09325919276
"cost_health_treatment",0.298759269054752,2341.96444573546
"prop_area_converted_crop",0.131913817849094,-1034.0682392257
"current_value_pasture",0.291565616028431,-2285.57362754963
"pasture_clearing_cost",0.167431545147251,1312.49057835107
"study_design_cost",0.377988550809798,-2963.04027551155
"training_cost",0.225429329055595,-1767.13336909875
"construction_cost",0.101521982216826,-795.827602486276
"perc_watershed_area_intervened",0.367137712336585,2877.98089646338
"cost_watershed_mgmt",0.325924602504092,-2554.91263407517
"perc_repair_maint_cost",0.169693467690122,-1330.22171750927
"prob_slopey_area",0.0984628393666799,771.847078594461
"perc_increase_cost_due_to_slope",0.0692552421346886,542.889649159362
"prob_improper_design",0.127259863388676,997.586037642945
"prob_supervision",0.0828612502070011,649.546715413952
"prob_reject_suggestions",0.0630726642912283,494.42461730215
"perc_supervision_cost",0.146812896201223,1150.86164244064
"prob_total_str_failure",4.04972481603135,-31745.6645417749
"prob_conflict",0.000228222640813539,-1.78903005148005
"cost_managing_conflict",0.0803314349334704,629.715573626677
"prob_siltation",0.396365853032671,3107.09936546272
"prob_yield_red_dry",0.84998189485094,-6662.98114718896
"perc_reduction_crop_yield",0.679680040845042,-5327.99030862337
"prob_yield_red_flood",0.349531496193546,-2739.96632586481
"perc_reduction_crop_yield_flood",0.117321529800614,-919.67975548226
