"","VIP","Coefficient"
"crop_production",3.16623584764867,248.945194378389
"crop_residue",3.17381560845407,249.541152834371
"general_CV",0.228310093717719,17.9508739695794
"discount_rate_farmers",0.0219762439884599,1.72788149545994
"total_area",0.820805741167587,64.5358256977626
"crop_price",0.44745044602709,35.1807773080556
"residue_price",1.95091072568999,153.390294719342
"farm_job_created",0.00905916774060015,0.712276779938844
"off_farm_job",0.180581205719315,14.1981916452191
"construction_job_perc",0.267563173687952,-21.037146153124
"watershed_mgmt_job",0.000642277958349434,-0.0504990843638494
"family_labour_cost",0.00429867998504134,0.337983579221149
"off_farm_labour_cost",0.0976376320985337,-7.67675576646182
"total_population",3.41801436345166,-268.741272299566
"prop_trained",2.87446371419572,-226.004619521787
"prop_adopted",1.90700163579581,-149.93794390132
"value_capacity_development",0.0825757305543468,6.492514229177
"prob_flooding_hazard",0.234381240307978,18.4282176801353
"value_red_flooding_effect",0.0758075143109821,-5.96036343897272
"value_improve_ecosystem",0.215631811459606,16.9540444240249
"veg_cover_density",0.00296505627517235,0.233127456791888
"watershed_area",0.136390225105863,-10.7236771782197
"value_vegetative_cover",0.0141017243819974,-1.10874763797328
"perc_area_reclaimed",0.0134652057600729,-1.05870138125551
"value_reclaimed_area",0.0859426270009608,6.75723635686584
"farm_input_cost",0.0399203268092641,3.13873444537028
"labour_contribution",0.0551548130803253,4.33654545140152
"perimeter_fenced",0.00261274009914803,-0.205426608483901
"cost_fence",0.0906529102829741,-7.12758223242306
"value_tree_cleared",0.0702859496259582,5.5262305885071
"perc_soil_disturbed",0.140582662595033,11.0533074445297
"value_soil_disturbance",0.10667143748655,8.38703843222292
"vegetative_area_affected",0.236654748344452,-18.6069721783137
"area_benefited_alluvial_deposits",0.0598752066028668,4.70768624430368
"value_alluvial_deposits",0.0123033264250173,0.967348654918189
"no_people_affected",0.0215204500329667,1.69204470998137
"cost_health_treatment",0.2094513921755,16.4681091513369
"prop_area_converted_crop",0.0782989509300396,-6.15625256513282
"current_value_pasture",0.259381042402058,-20.3938263369743
"pasture_clearing_cost",0.0924570038094994,-7.26942902945529
"study_design_cost",0.0926457375308703,7.28426821238835
"training_cost",0.283844408085611,-22.3172576978327
"construction_cost",0.118135859933578,9.28842828813996
"perc_watershed_area_intervened",0.0370868740942325,-2.91595431437361
"cost_watershed_mgmt",0.247419624683178,-19.45336024337
"perc_repair_maint_cost",0.313231623816885,-24.6278266145148
"prob_slopey_area",0.0984693465377368,-7.74214928820104
"perc_increase_cost_due_to_slope",0.381820787052377,30.0206474262023
"prob_improper_design",0.154841572606832,12.1744137977243
"prob_supervision",0.218350008594437,17.1677625886373
"prob_reject_suggestions",0.140362920833771,11.0360302554312
"perc_supervision_cost",0.164651944617511,12.9457539898759
"prob_total_str_failure",3.16024098374835,-248.473848391941
"prob_conflict",0.327150558237913,25.7222023975305
"cost_managing_conflict",0.0709287347904435,5.5767695519375
"prob_siltation",0.0548194138625266,-4.31017469840431
"prob_yield_red_dry",0.58642287873429,-46.1074804780749
"perc_reduction_crop_yield",0.303289744949833,-23.8461466998986
"prob_yield_red_flood",0.0439785101123689,-3.45780898050474
"perc_reduction_crop_yield_flood",0.142440320346138,-11.1993657270423
