"","VIP","Coefficient"
"crop_production",4.37538337746696,47378.381448661
"crop_residue",4.36985003920765,47318.4642738405
"general_CV",0.164448492177671,1780.71330415884
"discount_rate_farmers",0.0282597491286235,-306.007738831452
"total_area",0.309167415902807,3347.78703909143
"crop_price",0.671840228796667,7274.95167541453
"residue_price",3.0991627858584,33558.9602035971
"farm_job_created",0.0411366961997826,445.444413883409
"off_farm_job",0.325344499982289,3522.95890270273
"construction_job_perc",0.0170164082785693,184.260397948247
"watershed_mgmt_job",0.0262991279622318,-284.777357517666
"family_labour_cost",0.0943195448723947,-1021.32933037184
"off_farm_labour_cost",0.0592315947817489,-641.38313132388
"total_population",0.114302549858656,-1237.71321060629
"prop_trained",0.101560255621683,1099.73460969111
"prop_adopted",0.229712546350515,-2487.41829129465
"value_capacity_development",0.0269897353167666,292.255527051999
"prob_flooding_hazard",0.0226790777253525,-245.578022010414
"value_red_flooding_effect",0.00289807112815929,31.3814602126985
"value_improve_ecosystem",0.0266741277242903,288.838003234214
"veg_cover_density",0.249726231048813,2704.13438358327
"watershed_area",0.151471309819132,1640.19124177727
"value_vegetative_cover",0.0215114297661005,232.934268163358
"perc_area_reclaimed",0.0160417261498426,173.706154422108
"value_reclaimed_area",0.115588875922514,1251.64205790105
"farm_input_cost",0.0416838627652286,-451.369349830088
"labour_contribution",0.0165102479132102,-178.779493351937
"perimeter_fenced",0.0327761085641806,-354.912664785841
"cost_fence",0.614649157471175,-6655.66413899631
"value_tree_cleared",0.189217354457463,-2048.92033972624
"perc_soil_disturbed",0.0301506746632605,326.483428283587
"value_soil_disturbance",0.130628441345927,1414.49641967473
"vegetative_area_affected",0.084719881502987,-917.380379238364
"area_benefited_alluvial_deposits",0.0469734899027432,508.647524248587
"value_alluvial_deposits",0.142329538584092,-1541.20052774733
"no_people_affected",0.0278658338657609,301.742268592097
"cost_health_treatment",0.0260336147545476,281.902275508144
"prop_area_converted_crop",2.02976330264916,-21979.0797073146
"current_value_pasture",0.183118165770029,-1982.87591270556
"pasture_clearing_cost",2.22633238396374,-24107.6074526768
"study_design_cost",0.0722234339321041,782.063903243238
"training_cost",0.117170491146064,-1268.76841298854
"construction_cost",0.0485247423133926,525.445098791061
"perc_watershed_area_intervened",0.0989906607769081,1071.91002057025
"cost_watershed_mgmt",0.0897247599946373,971.575182716107
"perc_repair_maint_cost",0.057121596339789,-618.535233799268
"prob_slopey_area",0.0426508772595896,461.840565179162
"perc_increase_cost_due_to_slope",0.129995946732832,1407.64751788529
"prob_improper_design",0.208405613223638,-2256.69839360864
"prob_supervision",0.186418241689466,-2018.61043977028
"prob_reject_suggestions",0.155033279144295,-1678.76165420446
"perc_supervision_cost",0.000287513532681825,-3.11331022858566
"prob_total_str_failure",0.182567302581097,-1976.91094825796
"prob_conflict",0.0139047650249727,150.566294304603
"cost_managing_conflict",0.162948094109077,1764.46640054239
"prob_siltation",0.0837467839731929,906.843294376094
"prob_yield_red_dry",0.84637049816304,-9164.83444979319
"perc_reduction_crop_yield",0.806956039121285,-8738.03910091248
"prob_yield_red_flood",0.329232788885641,-3565.06283256504
"perc_reduction_crop_yield_flood",0.0163643403855318,177.199548943367
