"","VIP","Coefficient"
"crop_production",4.39103156411902,34791.4971094016
"crop_residue",4.39454129755059,34819.3058096481
"general_CV",0.227667013308543,1803.875950279
"discount_rate_farmers",0.0673630939597525,-533.738565655538
"total_area",0.204249260129624,1618.32987069929
"crop_price",1.09193411177579,8651.73067848954
"residue_price",3.02289711997862,23951.3460279248
"farm_job_created",0.429645945554601,3404.21731307415
"off_farm_job",0.374812136270895,2969.7521334611
"construction_job_perc",0.16477275615967,1305.54535669512
"watershed_mgmt_job",0.287545693701211,-2278.31319933445
"family_labour_cost",0.0940480137224861,745.171413548543
"off_farm_labour_cost",0.260557367607439,2064.47636952167
"total_population",0.052359014029823,-414.856613683938
"prop_trained",0.137933699199996,1092.89123226071
"prop_adopted",0.0314981189419739,-249.569309197425
"value_capacity_development",0.374530130139688,2967.5177119236
"prob_flooding_hazard",0.0697928647785978,552.990389102023
"value_red_flooding_effect",0.0359258035068373,-284.651219334114
"value_improve_ecosystem",0.206996721936076,1640.09885780438
"veg_cover_density",0.0661670762310947,524.262148385069
"watershed_area",0.033652792038201,266.641448557947
"value_vegetative_cover",0.067541589221342,535.152838654252
"perc_area_reclaimed",0.0610898007780485,484.03332933222
"value_reclaimed_area",0.14833466659308,-1175.30130417831
"farm_input_cost",0.0729700671176895,-578.164342962833
"labour_contribution",0.02540126120394,-201.262025300276
"perimeter_fenced",0.0446439719468968,-353.727956235791
"cost_fence",0.259175437949109,2053.52691470426
"value_tree_cleared",0.226335897796483,-1793.32911161163
"perc_soil_disturbed",0.18365660902001,-1455.16794596856
"value_soil_disturbance",0.211658853527279,-1677.0383640253
"vegetative_area_affected",0.248812286749807,-1971.41647215107
"area_benefited_alluvial_deposits",0.0271496134873088,-215.114759566659
"value_alluvial_deposits",0.166104861773446,-1316.1000402437
"no_people_affected",0.0951797423929094,-754.138448786322
"cost_health_treatment",0.0578320611363607,458.221253588305
"prop_area_converted_crop",0.428076797929919,-3391.78447257843
"current_value_pasture",0.229713576929183,1820.0915049276
"pasture_clearing_cost",0.0597107259451661,473.106494177141
"study_design_cost",0.205503880196616,-1628.27061236711
"training_cost",0.197461326750357,1564.54698139525
"construction_cost",0.351556612332411,-2785.49144617867
"perc_watershed_area_intervened",0.217395204190752,1722.48923920405
"cost_watershed_mgmt",0.168881507193623,1338.10025811945
"perc_repair_maint_cost",0.11371133926471,-900.970005240237
"prob_slopey_area",0.145661798205005,-1154.12334372878
"perc_increase_cost_due_to_slope",0.227711994517042,1804.23235026443
"prob_improper_design",0.090246824730456,-715.053421022784
"prob_supervision",0.00847858426905945,-67.1784376362102
"prob_reject_suggestions",0.394363439753627,3124.6631398321
"perc_supervision_cost",0.105960075768403,-839.554354364568
"prob_total_str_failure",2.81322585787758,-22290.0559636671
"prob_conflict",0.0537494428459472,425.873409949378
"cost_managing_conflict",0.0230581481583668,182.696818113382
"prob_siltation",0.166296166784541,-1317.61580883778
"prob_yield_red_dry",0.787656960508879,-6240.8489815178
"perc_reduction_crop_yield",0.620194053070688,-4913.98872670277
"prob_yield_red_flood",0.398141578211322,-3154.59849586641
"perc_reduction_crop_yield_flood",0.146572132628164,-1161.33620407593
